"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.939309958E0,2.735473663E-1,9.147518653E-1,-1.770846802E-1,9.710603074E-1
2.949343958E0,-4.614589702E-1,8.081922072E-1,-3.019817913E-1,9.784232352E-1
2.959378958E0,-1.038769994E0,3.287199390E-1,-5.341033888E-1,1.213411030E0
2.969412958E0,-1.227932390E0,1.690099677E-1,-7.334606981E-1,1.440259324E0
2.979447958E0,-8.815553217E-1,1.858420551E-1,-7.353990501E-1,1.162965527E0
2.989481958E0,-4.526592761E-1,2.228414816E-1,-6.816672313E-1,8.480736763E-1
2.999516958E0,-1.110240072E-1,4.141176465E-1,-5.975918716E-1,7.354833787E-1
3.009550958E0,3.089836858E-1,4.437665382E-1,-5.426420778E-1,7.660679364E-1
3.019585958E0,7.092144875E-1,5.883529785E-1,-5.863084996E-1,1.092200565E0
3.029619958E0,6.257611254E-1,4.671998397E-1,-5.642475396E-1,9.634458792E-1
3.039654958E0,-7.627327368E-1,-5.020559692E-1,1.321804029E-1,9.226554519E-1
